"Date","Price","Open","High","Low","Change %"
"05/15/2026","6.400","6.400","6.400","6.400","0.00%"
"05/14/2026","6.400","6.400","6.400","6.400","0.00%"
"05/13/2026","6.400","6.400","6.400","6.400","0.00%"
"05/12/2026","6.400","6.400","6.400","6.400","0.00%"
"05/11/2026","6.400","6.400","6.400","6.400","0.00%"
"05/08/2026","6.400","6.400","6.400","6.400","0.00%"
"05/07/2026","6.400","6.400","6.400","6.400","0.00%"
"05/06/2026","6.400","6.400","6.400","6.400","0.00%"
"05/05/2026","6.400","6.400","6.400","6.400","0.00%"
"05/04/2026","6.400","6.400","6.400","6.400","0.00%"
"04/30/2026","6.400","6.400","6.400","6.400","0.00%"
"04/29/2026","6.400","6.400","6.400","6.400","0.00%"
"04/28/2026","6.400","6.400","6.400","6.400","0.00%"
"04/27/2026","6.400","6.400","6.400","6.400","0.00%"
"04/24/2026","6.400","6.400","6.400","6.400","0.00%"
"04/23/2026","6.400","6.400","6.400","6.400","0.00%"
"04/22/2026","6.400","6.400","6.400","6.400","0.00%"
"04/21/2026","6.400","6.400","6.400","6.400","0.00%"
"04/20/2026","6.400","6.400","6.400","6.400","0.00%"
"04/17/2026","6.400","6.400","6.400","6.400","0.00%"
"04/16/2026","6.400","6.400","6.400","6.400","0.00%"
"04/15/2026","6.400","6.400","6.400","6.400","0.00%"
"04/14/2026","6.400","6.400","6.400","6.400","0.00%"
"04/09/2026","6.400","6.400","6.400","6.400","0.00%"
"04/08/2026","6.400","6.400","6.400","6.400","0.00%"
"04/07/2026","6.400","6.400","6.400","6.400","0.00%"
"04/06/2026","6.400","6.400","6.400","6.400","0.00%"
"04/03/2026","6.400","6.500","6.500","6.400","-1.54%"
"04/02/2026","6.500","6.500","6.500","6.500","0.00%"
"04/01/2026","6.500","6.500","6.500","6.500","0.00%"
"03/31/2026","6.500","6.500","6.500","6.500","0.00%"
"03/30/2026","6.500","6.500","6.500","6.500","0.00%"
"03/27/2026","6.500","6.500","6.500","6.500","0.00%"
"03/26/2026","6.500","6.500","6.500","6.500","0.00%"
"03/25/2026","6.500","6.550","6.550","6.500","-0.76%"
"03/24/2026","6.550","6.550","6.550","6.550","0.00%"
"03/23/2026","6.550","6.500","6.550","6.500","0.77%"
"03/20/2026","6.500","6.550","6.550","6.500","-0.76%"
"03/19/2026","6.550","6.470","6.550","6.470","1.24%"
"03/18/2026","6.470","6.500","6.500","6.470","-0.46%"
